user_id,prediction_timestamp,search_count,view_count,wishlist_count,cart_count,purchase_count_before_prediction,total_event_count,activity_days,recency_hours,distinct_products_viewed,distinct_categories_interacted,average_interacted_product_price,average_carted_product_price,purchased_within_7_days
81,2026-08-18,7,14,2,0,,23,6,391.6469485316667,3,3,7085.95652173913,0.0,0
82,2026-08-18,10,22,5,3,,40,10,170.18488743972222,3,2,11249.0,12999.0,0
83,2026-08-18,6,15,0,0,,21,6,1670.4530052500002,3,2,10713.285714285714,0.0,0
84,2026-08-18,8,14,4,3,,29,7,267.85752442583333,2,2,5274.862068965517,4999.0,0
85,2026-08-18,10,16,4,10,7.0,47,10,252.0445953363889,3,3,5381.978723404255,5199.0,0
86,2026-08-18,8,18,2,0,,28,9,59.78444753388889,2,2,5570.428571428572,0.0,0
87,2026-08-18,6,13,0,0,,19,6,279.3655482636111,3,2,7735.8421052631575,0.0,0
88,2026-08-18,9,16,5,3,1.0,34,8,516.8637166705555,4,3,7587.235294117647,7665.666666666667,0
89,2026-08-18,5,9,0,0,,14,5,296.38354457805553,3,3,5713.285714285715,0.0,0
90,2026-08-18,5,10,1,0,,16,5,352.26473399500003,2,1,9999.0,0.0,0
91,2026-08-18,6,13,2,0,,21,6,407.09682602833334,4,3,10332.333333333334,0.0,0
92,2026-08-18,6,11,0,0,,17,6,120.92169145861112,3,2,10410.764705882353,0.0,0
93,2026-08-18,10,21,3,10,6.0,50,9,831.6608906722223,3,2,7639.0,7599.0,0
94,2026-08-18,6,10,1,0,,17,6,1092.8010807261112,3,2,5940.176470588235,0.0,0
95,2026-08-18,9,12,5,1,,27,9,50.63391474472222,4,3,9517.518518518518,12999.0,0
96,2026-08-18,8,16,3,8,6.0,41,8,44.48499222638889,3,3,7047.780487804878,6999.0,0
97,2026-08-18,7,13,1,0,,21,7,188.4157549552778,3,2,10713.285714285714,0.0,0
98,2026-08-18,4,7,0,0,,11,4,888.6375448858333,2,2,7362.636363636364,0.0,0
99,2026-08-18,8,17,1,0,,26,7,174.61205095138888,2,2,6845.153846153846,0.0,0
100,2026-08-18,6,8,2,0,,16,6,954.5999464730555,4,3,8999.0,0.0,0
101,2026-08-18,10,20,6,6,1.0,43,10,131.3410806025,4,3,10301.32558139535,9332.333333333334,0
102,2026-08-18,9,15,5,9,5.0,43,9,481.60944689333337,3,3,5278.069767441861,5221.222222222223,0
103,2026-08-18,7,11,1,0,,19,7,1641.943936622778,3,2,9630.578947368422,0.0,0
104,2026-08-18,6,13,1,0,,20,6,379.50794519416667,2,2,7299.0,0.0,0
105,2026-08-18,9,18,3,2,,32,8,157.33431988027777,3,2,11374.0,12999.0,0
106,2026-08-18,10,17,4,1,1.0,33,9,343.32630890750005,3,3,7180.818181818182,8999.0,0
107,2026-08-18,6,16,1,0,,23,6,4.387745094444444,2,2,6825.086956521739,0.0,0
108,2026-08-18,7,15,3,0,,25,8,138.11499278638888,3,2,9959.0,0.0,0
109,2026-08-18,6,16,2,0,,24,6,78.28836430527778,3,3,6165.666666666667,0.0,0
110,2026-08-18,6,13,1,0,,20,6,618.9341491111111,2,2,5399.0,0.0,0
111,2026-08-18,5,11,3,0,,19,5,611.7008178497222,4,3,9735.842105263158,0.0,1
112,2026-08-18,9,15,5,2,,31,9,176.71781253944445,2,2,5515.129032258064,4999.0,0
113,2026-08-18,9,16,3,9,8.0,45,9,19.980227631944445,4,3,9665.666666666666,9887.888888888889,0
114,2026-08-18,7,14,1,0,,22,7,1881.5520261952777,2,1,10999.0,0.0,0
115,2026-08-18,5,8,0,0,,13,5,225.1106173561111,1,1,6999.0,0.0,0
116,2026-08-18,8,15,1,0,,24,8,6.547031020277778,3,3,7082.333333333333,0.0,0
117,2026-08-18,4,6,1,0,,11,4,1061.599733,2,2,6453.545454545455,0.0,0
118,2026-08-18,5,10,3,2,,20,5,1674.3035029227779,3,2,7599.0,6999.0,0
119,2026-08-18,8,18,1,0,,27,8,784.3116483441667,3,2,10702.703703703704,0.0,0
120,2026-08-18,4,8,1,0,,13,4,806.7376329044444,3,2,8229.76923076923,0.0,0
121,2026-08-18,8,16,1,0,,25,7,137.06446777861112,2,2,5479.0,0.0,0
122,2026-08-18,9,15,7,3,,34,9,26.722470011111113,3,3,7175.470588235294,6332.333333333333,0
123,2026-08-18,6,12,1,0,,19,6,707.3961490436112,1,1,6999.0,0.0,0
124,2026-08-18,7,14,0,0,,21,6,1075.5074783925,1,1,6999.0,0.0,0
125,2026-08-18,6,14,4,2,1.0,27,6,419.16703267055556,1,1,6999.0,6999.0,0
126,2026-08-18,5,9,3,0,,17,5,1505.6461019755557,2,2,5351.941176470588,0.0,0
127,2026-08-18,4,8,1,0,,13,4,1719.7478319636111,1,1,4999.0,0.0,0
128,2026-08-18,10,20,8,1,,39,10,967.2654362455555,3,2,11665.666666666666,12999.0,0
129,2026-08-18,9,20,6,1,,36,9,13.128500718333333,3,2,7721.222222222223,8999.0,0
130,2026-08-18,7,14,3,0,,24,7,17.130230133888887,4,3,11249.0,0.0,0
131,2026-08-18,5,10,0,0,,15,6,1003.7213816480556,1,1,4999.0,0.0,0
132,2026-08-18,7,12,4,3,2.0,28,7,161.55225518833336,3,3,7070.428571428572,7665.666666666667,0
133,2026-08-18,9,13,5,2,1.0,30,9,97.8475612011111,3,3,6865.666666666667,5999.0,0
134,2026-08-18,3,3,0,0,,6,3,277.1359422438889,1,1,6999.0,0.0,0
135,2026-08-18,5,8,1,0,,14,5,1080.5738722744445,3,2,11141.857142857143,0.0,0
136,2026-08-18,7,12,3,0,,22,6,337.53419383972226,2,2,5362.636363636364,0.0,0
137,2026-08-18,8,16,2,8,4.0,38,8,203.37984869638888,2,2,5841.105263157895,5999.0,0
138,2026-08-18,5,12,1,0,,18,5,1555.7504027008333,2,2,6776.777777777777,0.0,0
139,2026-08-18,6,14,0,0,,20,6,759.558978008889,2,2,6799.0,0.0,0
140,2026-08-18,7,11,0,0,,18,7,588.5346599769445,2,2,6776.777777777777,0.0,0
141,2026-08-18,6,11,1,0,,18,5,564.9637381322223,3,3,7221.222222222223,0.0,0
142,2026-08-18,12,28,7,12,8.0,67,12,21.377524890833335,4,3,7058.701492537313,6999.0,0
143,2026-08-18,5,9,4,1,,19,5,667.4067405077777,3,3,7314.789473684211,6999.0,0
144,2026-08-18,9,17,5,5,1.0,37,10,334.3173432958333,2,2,5269.27027027027,5399.0,0
145,2026-08-18,11,19,9,4,,43,11,204.3221655786111,3,2,11138.53488372093,11999.0,0
146,2026-08-18,9,21,5,9,8.0,52,9,346.21750133333336,1,1,4999.0,4999.0,0
147,2026-08-18,4,6,0,0,,10,4,904.8697848969445,3,2,9399.0,0.0,0
148,2026-08-18,7,17,3,0,,27,8,419.97794817,1,1,4999.0,0.0,0
149,2026-08-18,6,13,0,0,,19,5,265.5873927113889,3,2,8367.421052631578,0.0,0
150,2026-08-18,4,10,0,0,,14,4,385.1285992583333,3,3,5427.571428571428,0.0,0
151,2026-08-18,9,15,3,3,,30,9,259.04535692166667,2,1,10465.666666666666,8999.0,0
152,2026-08-18,5,9,0,0,,14,5,447.2275861763889,3,3,5427.571428571428,0.0,0
153,2026-08-18,5,11,0,0,,16,5,720.9385487744445,4,3,10124.0,0.0,0
154,2026-08-18,2,3,1,1,,7,2,1486.369126596111,1,1,6999.0,6999.0,0
155,2026-08-18,5,5,1,0,,11,5,879.2043041041667,2,2,6635.363636363636,0.0,0
156,2026-08-18,8,10,7,3,,28,7,174.69833254888889,3,3,8070.428571428572,8999.0,0
157,2026-08-18,12,22,5,12,9.0,60,11,1026.5641312269445,4,3,5799.0,5832.333333333333,0
158,2026-08-18,4,7,1,0,,12,4,399.04154746694445,2,1,12332.333333333334,0.0,0
159,2026-08-18,7,13,0,0,,20,7,6.094254684722222,4,3,5799.0,0.0,0
160,2026-08-18,4,9,0,0,,13,4,25.2390056975,2,2,6691.307692307692,0.0,0
161,2026-08-18,6,11,0,0,,17,6,1349.5406046655557,2,2,6881.35294117647,0.0,0
162,2026-08-18,7,14,2,7,6.0,36,7,172.17648003694444,4,3,7610.111111111111,8141.857142857143,1
163,2026-08-18,5,12,1,1,,19,5,56.13521102666667,3,2,9630.578947368422,8999.0,0
164,2026-08-18,9,17,5,9,6.0,46,8,115.61305253305555,3,2,7738.130434782609,8110.111111111111,0
165,2026-08-18,10,23,3,10,8.0,54,11,97.17881366111112,3,2,9813.814814814816,9799.0,1
166,2026-08-18,8,17,6,8,6.0,45,8,2412.153994393611,3,3,7132.333333333333,6999.0,0
167,2026-08-18,9,18,6,1,1.0,35,9,143.2038507075,3,2,10884.714285714286,8999.0,0
168,2026-08-18,9,22,3,9,5.0,48,9,315.25963732444444,2,2,7499.0,8554.555555555555,1
169,2026-08-18,4,5,0,0,,9,4,553.4070002375,2,1,9887.888888888889,0.0,0
170,2026-08-18,6,10,0,0,,16,6,1607.6254166030556,2,1,11749.0,0.0,0
171,2026-08-18,7,16,3,3,1.0,30,7,1526.7203015758332,4,3,7599.0,6999.0,0
172,2026-08-18,6,12,0,0,,18,6,570.0782525394444,3,2,7443.444444444444,0.0,0
173,2026-08-18,4,8,0,0,,12,4,703.7513310288889,3,3,8665.666666666666,0.0,0
174,2026-08-18,9,19,6,2,,36,8,318.16525537,3,2,5887.888888888889,6999.0,0
175,2026-08-18,7,14,2,0,,23,7,1383.579386781111,4,3,9694.652173913044,0.0,0
176,2026-08-18,9,21,5,3,,38,9,262.9399602308333,3,3,6104.263157894737,4999.0,0
177,2026-08-18,6,9,3,0,,18,6,1786.72538805,1,1,4999.0,0.0,0
178,2026-08-18,6,12,1,0,,19,6,178.13816706416665,3,2,9841.105263157895,0.0,0
179,2026-08-18,5,9,0,0,,14,5,389.4862801772222,1,1,6999.0,0.0,0
180,2026-08-18,5,8,0,0,,13,6,593.8146152833333,1,1,4999.0,0.0,0
181,2026-08-18,7,12,1,0,,20,7,748.4031400916667,3,2,9799.0,0.0,0
182,2026-08-18,7,11,2,0,,20,7,603.3560196527778,2,2,7599.0,0.0,0
183,2026-08-18,7,16,0,0,,23,7,469.6408888502778,4,3,7085.95652173913,0.0,0
184,2026-08-18,6,8,1,0,,15,6,663.1261148174999,3,3,6599.0,0.0,0
185,2026-08-18,7,13,3,0,,23,7,673.2823950108334,3,2,10390.304347826086,0.0,0
186,2026-08-18,8,16,2,0,,26,8,91.53764870166667,2,2,8383.615384615385,0.0,0
187,2026-08-18,6,10,2,0,,18,6,157.21677032888888,3,2,5665.666666666667,0.0,0
188,2026-08-18,7,9,4,7,7.0,34,7,311.24792590333334,3,3,6351.941176470588,6427.571428571428,0
189,2026-08-18,5,11,2,0,,18,5,600.536070765,2,2,7443.444444444444,0.0,0
190,2026-08-18,6,15,2,0,,23,6,111.61038776555556,3,3,6825.086956521739,0.0,0
191,2026-08-18,5,12,3,1,,21,5,810.6784720458334,2,2,8427.57142857143,12999.0,0
192,2026-08-18,4,5,0,0,,9,4,38.67713978,2,1,12110.111111111111,0.0,0
193,2026-08-18,6,11,2,0,,19,5,572.1782707286111,3,2,6472.684210526316,0.0,0
194,2026-08-18,8,15,6,3,1.0,33,8,123.22206840361112,1,1,4999.0,4999.0,0
195,2026-08-18,5,8,1,0,,14,4,926.9282752719444,2,2,6141.857142857143,0.0,0
196,2026-08-18,7,16,5,3,,31,7,818.1188908138889,1,1,6999.0,6999.0,0
197,2026-08-18,7,12,4,2,,25,7,550.3004607883333,3,2,10279.0,10999.0,0
198,2026-08-18,5,9,1,0,,15,5,57.308311598611105,2,1,11399.0,0.0,0
199,2026-08-18,8,17,2,1,,28,8,436.9866802313889,3,2,7570.428571428572,6999.0,0
200,2026-08-18,12,28,5,12,10.0,67,12,4.670561011388888,3,2,7804.9701492537315,8165.666666666667,0
201,2026-08-18,6,9,1,0,,16,6,1627.0792246963888,4,3,8374.0,0.0,0
202,2026-08-18,5,13,1,0,,19,5,2393.4235514180555,3,2,11209.526315789473,0.0,0
203,2026-08-18,7,14,1,0,,22,6,764.1030551619444,4,3,9180.818181818182,0.0,0
204,2026-08-18,9,18,3,2,,32,9,22.704854418888885,2,2,7561.5,6999.0,0
205,2026-08-18,7,15,4,7,6.0,39,7,999.514299711389,4,3,11255.410256410256,11570.42857142857,0
206,2026-08-18,8,12,6,1,1.0,28,6,148.62431052416667,3,3,6999.0,6999.0,0
207,2026-08-18,5,12,0,0,,17,5,221.93640529194445,2,1,9469.588235294117,0.0,0
208,2026-08-18,6,11,1,0,,18,6,794.9748645738889,4,3,10332.333333333334,0.0,0
209,2026-08-18,9,12,6,0,,27,9,552.2617677536111,2,2,5221.222222222223,0.0,0
210,2026-08-18,6,14,1,0,,21,6,117.96003495472223,3,3,5951.380952380952,0.0,0
211,2026-08-18,4,8,2,0,,14,4,60.72859831527778,2,1,10999.0,0.0,0
212,2026-08-18,4,8,1,0,,13,4,2919.5620177663886,2,1,10537.461538461539,0.0,0
213,2026-08-18,5,9,1,0,,15,5,87.04559184333334,2,1,11399.0,0.0,0
214,2026-08-18,8,13,1,0,,22,8,291.3314350736111,4,3,8726.272727272728,0.0,0
215,2026-08-18,11,21,5,2,,39,10,1263.782739823889,4,3,11050.28205128205,8999.0,0
216,2026-08-18,11,23,5,11,9.0,59,11,306.93912827083335,3,3,6965.1016949152545,6999.0,0
217,2026-08-18,4,6,0,0,,10,4,1025.8007247302778,2,2,5399.0,0.0,0
218,2026-08-18,7,9,1,0,,17,7,153.49840194055554,1,1,4999.0,0.0,0
219,2026-08-18,8,13,2,0,,23,9,498.54578114055556,4,3,9694.652173913044,0.0,0
220,2026-08-18,7,15,2,0,,24,7,568.6142797061111,3,2,9165.666666666666,0.0,0
221,2026-08-18,9,19,3,2,1.0,34,10,47.792728232222224,4,3,9293.117647058823,10999.0,0
222,2026-08-18,5,11,0,0,,16,5,1022.4059717730555,3,2,7499.0,0.0,0
223,2026-08-18,7,11,4,4,,26,7,68.25571317611112,3,3,6845.153846153846,6999.0,0
224,2026-08-18,8,12,4,8,7.0,39,8,177.5558776841667,2,2,7050.282051282052,6999.0,1
225,2026-08-18,4,9,1,0,,14,4,1334.4389487536112,1,1,6999.0,0.0,0
226,2026-08-18,2,4,0,0,,6,2,143.2524910411111,2,1,9665.666666666666,0.0,0
227,2026-08-18,5,8,4,0,,17,5,1127.4897745572223,3,3,5822.529411764706,0.0,0
228,2026-08-18,9,14,6,3,1.0,33,9,18.851851313055555,3,3,7120.212121212121,6999.0,0
229,2026-08-18,7,11,0,0,,18,6,437.38712264500003,2,2,6776.777777777777,0.0,0
230,2026-08-18,6,13,1,0,,20,6,936.0716855163889,3,3,6399.0,0.0,0
231,2026-08-18,9,19,2,2,,32,9,163.51644027027777,3,3,5999.0,6999.0,0
232,2026-08-18,4,7,0,0,,11,4,230.60967630444443,1,1,6999.0,0.0,0
233,2026-08-18,5,7,0,0,,12,5,147.96542417055556,2,1,11999.0,0.0,0
234,2026-08-18,4,7,2,0,,13,4,101.12204227277778,3,2,9460.538461538461,0.0,0
235,2026-08-18,6,13,5,3,,27,6,378.7699588897222,2,1,10036.037037037036,10332.333333333334,0
236,2026-08-18,10,18,4,4,1.0,37,10,152.04837997027775,3,2,10350.351351351352,10499.0,0
237,2026-08-18,7,11,3,0,,21,7,526.3635640216667,2,2,5379.952380952381,0.0,0
238,2026-08-18,7,12,0,0,,19,7,149.76361040472221,2,2,5209.526315789473,0.0,0
239,2026-08-18,6,12,2,0,,20,6,422.45392840444447,3,2,11299.0,0.0,0
240,2026-08-18,8,18,5,4,1.0,36,9,748.3699488669445,4,3,6665.666666666667,6999.0,0
241,2026-08-18,6,10,1,0,,17,6,1041.9937438327777,1,1,4999.0,0.0,0
242,2026-08-18,4,11,2,3,,20,4,900.9876794141667,2,2,6799.0,6999.0,0
243,2026-08-18,6,7,1,0,,14,6,1762.2691445052778,3,2,7284.714285714285,0.0,0
244,2026-08-18,7,13,1,0,,21,7,354.90183896055555,4,3,9665.666666666666,0.0,0
245,2026-08-18,7,16,6,1,,30,7,919.8383255627778,2,2,5665.666666666667,4999.0,0
246,2026-08-18,5,11,1,0,,17,5,1042.6927622272221,4,3,8410.764705882353,0.0,0
247,2026-08-18,4,6,0,0,,10,4,808.0696858508334,3,2,9399.0,0.0,0
248,2026-08-18,8,19,7,1,1.0,36,9,92.338377685,2,1,11776.777777777777,8999.0,0
249,2026-08-18,5,7,1,0,,13,4,51.6142041825,3,3,7152.846153846154,0.0,0
250,2026-08-18,4,11,1,0,,16,4,75.33688906833333,3,2,10124.0,0.0,0
251,2026-08-18,6,13,0,0,,19,6,143.05178146055556,2,2,5104.263157894737,0.0,0
252,2026-08-18,6,12,1,0,,19,6,194.48425730083332,3,2,7946.368421052632,0.0,0
253,2026-08-18,6,12,1,0,,19,6,167.11535665805556,4,3,9946.368421052632,0.0,0
254,2026-08-18,6,17,2,2,,27,6,52.5108970725,3,3,7073.074074074074,7999.0,0
255,2026-08-18,6,13,4,0,,23,6,39.864317889166664,2,2,6912.04347826087,0.0,0
256,2026-08-18,5,10,2,0,,17,5,1680.4782929358335,3,2,6410.764705882353,0.0,0
257,2026-08-18,4,10,1,0,,15,5,130.030662375,2,1,11132.333333333334,0.0,0
258,2026-08-18,8,12,0,0,,20,8,924.2172609938889,2,2,7599.0,0.0,0
259,2026-08-18,9,15,6,9,6.0,45,8,308.24754460972224,3,3,6999.0,6999.0,1
260,2026-08-18,7,16,0,0,,23,7,412.5313618583333,3,2,10477.260869565218,0.0,0
261,2026-08-18,5,10,1,0,,16,5,74.5642458938889,2,1,10249.0,0.0,0
262,2026-08-18,3,6,1,0,,10,3,1450.5490742097222,3,2,8599.0,0.0,0
263,2026-08-18,7,13,2,3,,25,7,923.1533151888889,1,1,6999.0,6999.0,0
264,2026-08-18,4,6,0,0,,10,4,110.41416357166668,3,2,10199.0,0.0,0
265,2026-08-18,5,12,2,0,,19,5,1177.5875897272224,2,2,7630.578947368421,0.0,0
266,2026-08-18,7,10,3,3,,23,7,436.5376075738889,2,2,7172.913043478261,6999.0,0
267,2026-08-18,5,12,1,0,,18,5,127.07695066944444,2,2,5332.333333333333,0.0,0
268,2026-08-18,11,24,5,11,6.0,57,10,117.52571181305555,4,3,7314.789473684211,7180.818181818182,0
269,2026-08-18,8,15,1,0,,24,8,382.1030769411111,4,3,10665.666666666666,0.0,0
270,2026-08-18,7,20,0,0,,27,7,487.89253777500005,3,3,7147.148148148148,0.0,0
271,2026-08-18,3,5,0,0,,8,3,94.93013012611111,3,2,9499.0,0.0,0
272,2026-08-18,7,13,4,3,,27,7,1946.7225343597222,1,1,4999.0,4999.0,0
273,2026-08-18,8,16,3,0,,27,8,162.66555587277776,4,3,5961.962962962963,0.0,0
274,2026-08-18,4,8,0,0,,12,5,1756.1029990166667,3,3,6165.666666666667,0.0,0
275,2026-08-18,7,13,2,0,,22,7,341.9687973361111,3,3,6271.727272727273,0.0,0
276,2026-08-18,8,13,3,2,,26,8,391.2388464377778,3,2,7383.615384615385,6999.0,0
277,2026-08-18,4,8,0,0,,12,4,277.9510150794444,1,1,4999.0,0.0,0
278,2026-08-18,6,12,0,0,,18,6,262.45023502305554,2,2,7110.111111111111,0.0,0
279,2026-08-18,6,10,0,0,,16,7,538.8957250938889,2,1,10499.0,0.0,0
280,2026-08-18,7,16,4,0,,27,6,30.46313749722222,4,3,5813.814814814815,0.0,0
281,2026-08-18,8,16,7,3,1.0,35,8,4.122033056666667,3,2,10941.857142857143,11665.666666666666,0
282,2026-08-18,6,12,1,0,,19,6,714.6063350177777,3,2,10367.421052631578,0.0,0
283,2026-08-18,8,14,4,8,6.0,40,8,769.8500435002778,3,3,7399.0,7499.0,0
284,2026-08-18,7,17,2,0,,26,7,546.24568229,4,3,5691.307692307692,0.0,0
285,2026-08-18,7,12,5,7,6.0,37,7,555.2199091244445,3,2,10404.405405405405,10141.857142857143,1
286,2026-08-18,8,17,0,0,,25,8,67.63346210916666,2,2,7079.0,0.0,0
287,2026-08-18,4,5,2,0,,11,4,383.38888451916665,2,2,6453.545454545455,0.0,0
288,2026-08-18,11,22,4,11,7.0,55,10,164.67799345166668,2,1,11326.272727272728,11180.818181818182,0
289,2026-08-18,5,9,2,0,,16,5,402.00577468305556,3,3,6499.0,0.0,0
290,2026-08-18,6,12,1,0,,19,6,13.862399528333333,3,2,7735.8421052631575,0.0,0
291,2026-08-18,7,14,1,0,,22,7,334.3274432369444,4,3,8635.363636363636,0.0,0
292,2026-08-18,7,18,4,1,,30,6,1194.0854084761113,2,2,5532.333333333333,4999.0,0
293,2026-08-18,5,11,5,1,1.0,23,5,1984.1070735430555,2,1,11955.521739130434,12999.0,0
294,2026-08-18,8,15,3,0,,26,8,11.858196845833334,4,3,7537.461538461538,0.0,0
295,2026-08-18,6,11,0,0,,17,6,1051.7178282627779,2,1,11822.529411764706,0.0,0
296,2026-08-18,4,9,0,0,,13,4,881.8079194772223,2,2,5306.692307692308,0.0,0
297,2026-08-18,6,13,1,0,,20,6,740.5461014361111,4,3,10699.0,0.0,0
298,2026-08-18,6,15,0,0,,21,6,872.49065187,3,2,7379.952380952381,0.0,0
299,2026-08-18,13,20,6,13,10.0,62,13,399.0242463986111,3,2,7999.0,8075.923076923077,0
300,2026-08-18,8,19,2,0,,29,9,167.82195453416665,3,3,6999.0,0.0,0
301,2026-08-18,5,9,2,0,,16,5,1784.2507344175,4,3,10624.0,0.0,0
302,2026-08-18,7,12,2,0,,21,7,0.026283767222222223,1,1,6999.0,0.0,0
303,2026-08-18,5,8,0,0,,13,5,775.1137187236111,3,2,9922.076923076924,0.0,0
304,2026-08-18,4,7,1,0,,12,4,2043.3336729044445,3,3,5499.0,0.0,0
305,2026-08-18,5,11,0,0,,16,5,523.3605918613889,2,2,5499.0,0.0,0
306,2026-08-18,6,10,0,0,,16,6,620.5843058422222,2,2,6999.0,0.0,0
307,2026-08-18,4,7,1,0,,12,4,156.71263237833332,3,2,9332.333333333334,0.0,0
308,2026-08-18,8,16,0,0,,24,8,1617.663946396389,2,2,7499.0,0.0,0
309,2026-08-18,4,10,3,1,,18,4,341.39285052472223,3,2,8110.111111111111,8999.0,0
310,2026-08-18,8,12,5,8,8.0,41,8,337.814647335,4,3,10364.853658536585,10249.0,0
311,2026-08-18,4,7,2,0,,13,4,1273.1787067661112,1,1,4999.0,0.0,0
312,2026-08-18,5,11,0,0,,16,5,396.0522562111111,3,3,6249.0,0.0,0
313,2026-08-18,9,19,5,3,,36,9,157.41374308333334,3,2,5443.444444444444,4999.0,0
314,2026-08-18,7,13,0,0,,20,7,21.73202373722222,1,1,4999.0,0.0,0
315,2026-08-18,5,8,0,0,,13,6,429.16511533249997,2,2,7460.538461538462,0.0,0
316,2026-08-18,4,9,0,0,,13,4,574.1919863058333,3,2,11306.692307692309,0.0,0
317,2026-08-18,10,20,4,10,7.0,51,10,138.59639992750002,3,2,11430.372549019608,11399.0,0
318,2026-08-18,5,8,0,0,,13,5,642.3393840313889,2,2,7306.692307692308,0.0,0
319,2026-08-18,7,17,3,0,,27,8,1298.7505198794445,4,3,7887.888888888889,0.0,0
320,2026-08-18,7,16,3,7,5.0,38,7,528.8347968047223,1,1,4999.0,4999.0,0
321,2026-08-18,5,10,1,0,,16,5,172.18320177777778,3,2,5749.0,0.0,0
322,2026-08-18,6,14,2,0,,22,6,101.83678670694445,3,2,11544.454545454546,0.0,0
323,2026-08-18,9,19,2,9,6.0,45,9,140.60018460333333,2,2,7532.333333333333,7665.666666666667,0
324,2026-08-18,7,13,1,1,1.0,23,7,129.8878970825,2,2,5085.95652173913,4999.0,0
325,2026-08-18,6,14,1,0,,21,6,323.51498480583336,2,2,5094.238095238095,0.0,0
326,2026-08-18,4,7,2,0,,13,3,332.1008328325,1,1,4999.0,0.0,0
327,2026-08-18,10,23,3,3,,39,10,335.46448094444446,3,3,5409.25641025641,5665.666666666667,0
328,2026-08-18,6,12,3,2,,23,7,269.3657464252778,3,2,5868.565217391304,4999.0,0
329,2026-08-18,6,9,4,2,1.0,22,6,226.97498507027777,3,3,6999.0,6999.0,0
330,2026-08-18,5,12,0,0,,17,5,282.47837027888886,2,2,5469.588235294118,0.0,0
331,2026-08-18,4,10,0,0,,14,4,132.61544746722222,2,2,7141.857142857143,0.0,0
332,2026-08-18,9,19,7,1,1.0,37,9,121.21033993111112,3,3,5485.486486486487,4999.0,0
333,2026-08-18,8,16,3,3,1.0,31,8,39.335984357222216,4,3,10482.870967741936,11665.666666666666,0
334,2026-08-18,6,11,1,0,,18,6,623.2295720402777,3,3,6887.888888888889,0.0,0
335,2026-08-18,7,14,3,2,,26,7,81.14163684305555,2,2,7460.538461538462,6999.0,0
336,2026-08-18,6,16,0,0,,22,6,500.2484243277778,4,3,7362.636363636364,0.0,0
337,2026-08-18,6,13,2,0,,21,5,51.970773512777775,4,3,7570.428571428572,0.0,0
338,2026-08-18,5,11,1,0,,17,5,326.1399209347222,2,2,8057.823529411765,0.0,0
339,2026-08-18,8,18,4,1,,31,7,227.19678533916667,2,2,5257.064516129032,4999.0,0
340,2026-08-18,11,21,3,3,,38,11,590.6729127097221,3,3,5314.789473684211,4999.0,0
341,2026-08-18,12,24,8,12,9.0,65,12,113.58474437694446,2,2,5368.2307692307695,5332.333333333333,0
342,2026-08-18,5,12,1,0,,18,5,771.1829291486112,4,3,6443.444444444444,0.0,0
343,2026-08-18,6,10,5,1,,22,6,181.51425085722224,3,2,8544.454545454546,8999.0,0
344,2026-08-18,8,18,6,3,1.0,36,9,23.648136165277776,4,3,11054.555555555555,11665.666666666666,0
345,2026-08-18,7,14,5,3,1.0,30,7,1180.8676451025,2,2,5065.666666666667,4999.0,0
346,2026-08-18,8,17,3,4,1.0,33,6,493.8531330919444,4,3,9665.666666666666,9999.0,0
347,2026-08-18,6,15,1,2,,24,6,839.7302276072222,3,3,5415.666666666667,4999.0,0
348,2026-08-18,9,20,5,3,,37,8,442.4776002019445,4,3,6999.0,6332.333333333333,0
349,2026-08-18,6,9,0,0,,15,6,72.62167840861112,2,1,11132.333333333334,0.0,0
350,2026-08-18,5,10,1,0,,16,5,113.21735099944445,1,1,4999.0,0.0,0
351,2026-08-18,5,8,0,0,,13,5,114.40887388611111,1,1,4999.0,0.0,0
352,2026-08-18,7,13,0,0,,20,8,177.2542394625,4,3,10299.0,0.0,0
353,2026-08-18,7,11,6,2,,26,6,925.6751958611111,3,3,7460.538461538462,6999.0,0
354,2026-08-18,7,13,6,2,1.0,29,7,726.4006670744444,2,1,11205.896551724138,10999.0,0
355,2026-08-18,2,5,0,0,,7,2,2025.0486710625,2,1,12427.57142857143,0.0,0
356,2026-08-18,6,14,0,0,,20,6,9.321236292222222,3,3,6999.0,0.0,0
357,2026-08-18,6,12,0,0,,18,6,849.2219285375,3,2,10776.777777777777,0.0,0
358,2026-08-18,10,20,8,3,,41,10,1088.7360635677778,4,3,5730.707317073171,4999.0,0
359,2026-08-18,11,26,7,11,7.0,62,10,1250.3388581808333,4,3,5579.645161290323,5362.636363636364,0
360,2026-08-18,9,19,4,9,5.0,46,8,907.3551625188888,3,2,9868.565217391304,10110.111111111111,0
361,2026-08-18,9,19,4,9,6.0,47,9,407.5363651663889,3,2,10190.489361702128,10332.333333333334,0
362,2026-08-18,6,14,4,3,,27,6,457.18075865250006,3,3,7295.2962962962965,6999.0,0
363,2026-08-18,12,19,5,12,10.0,58,12,786.4958385463889,1,1,4999.0,4999.0,0
364,2026-08-18,5,7,0,0,,12,5,1434.7848556958334,3,3,6665.666666666667,0.0,0
365,2026-08-18,8,15,1,0,,24,8,93.47336514777777,3,2,11082.333333333334,0.0,0
366,2026-08-18,6,12,2,0,,20,6,411.13006348,2,2,5299.0,0.0,0
367,2026-08-18,9,19,8,4,,40,9,519.94610799,4,3,7349.0,6999.0,0
